playerID,yearID,stint,teamID,lgID,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP
carreez01,2013,1,PHI,NL,13,13,2,1,0,0,0,0,0,0,1,4,0,2,0,0,0
carreez01,2013,2,CLE,AL,2,4,1,2,0,0,0,1,0,0,0,1,0,0,1,0,1
carroja01,2013,1,MIN,AL,59,191,21,44,6,0,0,9,2,0,13,35,0,1,1,0,2
carroja01,2013,2,KCA,AL,14,36,5,4,3,0,0,2,0,1,4,4,0,0,1,2,1
carsoma01,2013,1,CLE,AL,20,11,5,7,0,0,1,3,3,0,1,1,0,1,0,0,0
carsoro01,2013,1,NYN,NL,14,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
cartech02,2013,1,HOU,AL,148,506,64,113,24,2,29,82,2,0,70,212,1,4,0,5,8
cashnan01,2013,1,SDN,NL,34,53,7,13,1,0,1,3,2,0,1,25,0,0,6,0,0
casilal01,2013,1,BAL,AL,62,112,15,24,4,1,1,10,9,2,9,20,0,0,2,2,1
casteal01,2013,1,LAN,NL,8,18,2,3,1,0,1,1,0,0,0,5,0,0,0,0,0
casteni01,2013,1,DET,AL,11,18,1,5,0,0,0,0,0,0,0,1,0,0,0,0,0
castiwe01,2013,1,CHN,NL,113,380,41,104,23,0,8,32,2,0,34,97,3,11,1,2,13
castrja01,2013,1,HOU,AL,120,435,63,120,35,1,18,56,2,1,50,130,3,2,0,4,4
castrsi01,2013,1,CHA,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
castrst01,2013,1,CHN,NL,161,666,59,163,34,2,10,44,9,6,30,129,0,7,1,1,21
cecilbr01,2013,1,TOR,AL,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cedenro02,2013,1,HOU,AL,51,141,12,31,6,1,1,12,2,1,6,42,0,2,5,1,4
cedenro02,2013,2,SDN,NL,38,123,12,33,2,2,2,9,3,3,8,31,1,1,1,0,2
cedenxa01,2013,1,HOU,AL,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cedenxa01,2013,2,WAS,NL,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
centeju01,2013,1,NYN,NL,4,10,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0
cervefr01,2013,1,NYA,AL,17,52,12,14,3,0,3,8,0,0,8,9,0,1,0,0,1
cespeyo01,2013,1,OAK,AL,135,529,74,127,21,4,26,80,7,7,37,137,5,5,0,3,8
chacijh01,2013,1,COL,NL,32,63,2,12,1,0,1,7,0,0,3,15,0,0,2,2,1
chambad01,2013,1,SLN,NL,25,26,5,4,1,0,0,1,0,1,3,11,2,0,0,0,0
chambjo03,2013,1,NYA,AL,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chapmar01,2013,1,CIN,NL,68,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
chapmke02,2013,1,HOU,AL,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chatwty01,2013,1,COL,NL,26,40,3,12,1,0,0,7,0,0,2,8,0,0,3,0,0
chaveen01,2013,1,SEA,AL,97,266,22,71,10,0,2,14,1,3,9,31,1,0,3,1,9
chaveer01,2013,1,ARI,NL,80,228,28,64,14,2,9,44,1,0,19,45,4,1,0,5,7
chaveje01,2013,1,OAK,AL,35,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
chenbr01,2013,1,KCA,AL,34,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
chenwe02,2013,1,BAL,AL,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chiriro01,2013,1,TEX,AL,13,28,3,5,3,0,0,0,0,0,2,6,0,0,0,0,1
chiselo01,2013,1,CLE,AL,94,289,30,65,17,0,11,36,1,0,16,56,0,2,1,0,8
choatra01,2013,1,SLN,NL,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
choicmi01,2013,1,OAK,AL,9,18,2,5,1,0,0,0,0,0,1,6,0,0,0,0,0
choosh01,2013,1,CIN,NL,154,569,107,162,34,2,21,54,20,11,112,133,5,26,3,2,3
chrisni01,2013,1,CIN,NL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cingrto01,2013,1,CIN,NL,24,28,4,7,1,0,0,1,1,0,0,9,0,0,7,0,0
ciriape01,2013,1,BOS,AL,28,51,4,11,2,1,1,4,2,1,6,12,0,0,0,1,0
ciriape01,2013,2,SDN,NL,23,63,5,15,1,1,1,4,6,0,3,10,2,1,1,0,2
ciriape01,2013,3,KCA,AL,5,11,0,2,1,0,0,0,1,0,0,1,0,0,0,0,0
cishest01,2013,1,MIA,NL,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cisnejo01,2013,1,HOU,AL,28,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
claibpr01,2013,1,NYA,AL,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clarkco01,2013,1,HOU,AL,16,38,1,4,1,0,0,0,0,0,1,15,0,0,1,0,0
clarkza01,2013,1,BAL,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clemepa02,2013,1,HOU,AL,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cletoma01,2013,1,SLN,NL,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
clevest01,2013,1,CHN,NL,8,8,1,1,0,0,0,0,0,0,1,3,0,0,0,0,0
clevest01,2013,2,BAL,AL,4,15,1,4,1,0,0,2,0,0,0,2,0,0,0,0,1
clippty01,2013,1,WAS,NL,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cloydty01,2013,1,PHI,NL,13,18,1,2,1,0,0,1,0,0,2,4,0,0,2,0,0
cobbal01,2013,1,TBA,AL,22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
coellro01,2013,1,LAA,AL,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
coghlch01,2013,1,MIA,NL,70,195,10,50,10,3,1,10,2,0,17,43,1,1,0,1,2
cokeph01,2013,1,DET,AL,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
colabch01,2013,1,MIN,AL,55,160,14,31,3,0,7,17,0,1,20,58,0,1,0,0,5
colege01,2013,1,PIT,NL,19,34,3,7,0,0,0,5,0,0,1,14,0,0,1,0,0
colemlo01,2013,1,KCA,AL,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
colliti01,2013,1,KCA,AL,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
collmjo01,2013,1,ARI,NL,49,11,1,1,0,0,0,0,0,0,0,5,0,1,0,0,0
colomal01,2013,1,TBA,AL,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
colonba01,2013,1,OAK,AL,30,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
colvity01,2013,1,COL,NL,27,75,8,12,0,0,3,10,0,0,3,27,1,0,0,0,2
congeha01,2013,1,LAA,AL,92,233,23,58,13,1,7,21,0,1,17,61,2,4,0,1,6
constjo01,2013,1,ATL,NL,21,31,2,8,0,0,0,3,0,3,0,5,0,0,0,0,1
contrjo01,2013,1,PIT,NL,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cookry01,2013,1,OAK,AL,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
corbipa01,2013,1,ARI,NL,33,65,8,8,4,0,0,3,0,0,2,23,0,1,5,0,0
corpama01,2013,1,COL,NL,31,3,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0
corpoca01,2013,1,HOU,AL,64,191,16,43,5,0,7,20,0,0,10,60,1,7,1,1,3
correke01,2013,1,MIN,AL,32,7,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0
cosarja01,2013,1,HOU,AL,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cottsne01,2013,1,TEX,AL,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cousisc01,2013,1,LAA,AL,7,4,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0
cowgico01,2013,1,NYN,NL,23,61,7,11,2,0,2,8,0,0,2,15,0,0,0,0,0
cowgico01,2013,2,LAA,AL,50,91,11,21,3,2,2,8,1,0,5,27,0,0,3,0,1
cozarza01,2013,1,CIN,NL,151,567,74,144,30,3,12,63,0,0,26,102,2,2,13,10,18
craigal01,2013,1,SLN,NL,134,508,71,160,29,2,13,97,2,0,40,100,2,10,0,5,12
crainje01,2013,1,CHA,AL,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
crawfbr01,2013,1,SFN,NL,149,499,52,124,24,3,9,43,1,2,42,96,6,5,1,3,10
crawfca02,2013,1,LAN,NL,116,435,62,123,30,3,6,31,15,4,28,66,2,3,0,2,4
crispco01,2013,1,OAK,AL,131,513,93,134,22,3,22,66,21,5,61,65,3,0,2,8,7
crowaa01,2013,1,KCA,AL,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
crowetr01,2013,1,HOU,AL,60,165,18,36,7,1,1,13,6,1,16,39,0,0,0,0,3
cruzlu01,2013,1,LAN,NL,45,118,12,15,2,0,1,6,0,0,5,20,1,2,2,1,3
cruzlu01,2013,2,NYA,AL,16,55,6,10,1,0,0,5,1,0,1,13,0,2,1,0,3
cruzne02,2013,1,TEX,AL,109,413,49,110,18,0,27,76,5,1,35,109,2,4,0,4,14
cruzrh01,2013,1,HOU,AL,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cruzto03,2013,1,SLN,NL,51,123,13,25,6,1,1,13,0,0,4,25,1,2,0,0,7
cuddymi01,2013,1,COL,NL,130,489,74,162,31,3,20,84,10,3,46,100,5,2,0,3,13
cuetojo01,2013,1,CIN,NL,11,20,1,3,0,0,0,1,0,0,0,5,0,0,2,0,0
culbech01,2013,1,COL,NL,47,99,12,29,5,0,2,12,5,1,4,23,1,0,0,1,5
cumptbr01,2013,1,PIT,NL,6,9,0,0,0,0,0,0,0,0,1,4,0,0,2,0,0
cunnito01,2013,1,ATL,NL,8,8,2,2,0,0,0,0,0,0,0,3,0,0,0,0,1
curtije01,2013,1,SLN,NL,5,3,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
daleyma01,2013,1,NYA,AL,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
danksjo01,2013,1,CHA,AL,22,2,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0
danksjo02,2013,1,CHA,AL,79,160,15,37,7,0,5,12,7,2,18,57,0,1,0,0,5
darnatr01,2013,1,NYN,NL,31,99,4,20,3,0,1,5,0,0,12,21,0,0,0,1,3
darviyu01,2013,1,TEX,AL,32,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
davidma02,2013,1,ARI,NL,31,76,8,18,6,0,3,12,0,1,10,24,1,1,0,0,1
davisch02,2013,1,BAL,AL,160,584,103,167,42,1,53,138,4,1,72,199,12,10,0,7,4
daviser02,2013,1,WAS,NL,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
davisik02,2013,1,NYN,NL,103,317,37,65,14,0,9,33,4,0,57,101,5,1,0,2,9
daviskh01,2013,1,MIL,NL,56,136,27,38,10,0,11,27,3,0,11,34,0,5,0,1,4
davisra01,2013,1,TOR,AL,108,331,49,86,16,2,6,24,45,6,21,67,0,5,1,2,8
daviswa01,2013,1,KCA,AL,31,3,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0
deazaal01,2013,1,CHA,AL,153,607,84,160,27,4,17,62,20,8,50,147,1,6,6,6,8
deckeja01,2013,1,SDN,NL,13,26,3,4,0,0,1,2,0,1,3,4,0,0,1,1,0
dedunsa01,2013,1,MIN,AL,18,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
defraju01,2013,1,PHI,NL,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dejesda01,2013,1,CHN,NL,84,284,39,71,19,3,6,27,3,0,29,55,0,5,0,0,3
dejesda01,2013,2,WAS,NL,3,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
dejesda01,2013,3,TBA,AL,35,104,13,27,10,0,2,11,2,3,10,23,0,1,1,1,3
delabst01,2013,1,TOR,AL,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
delarda01,2013,1,LAA,AL,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
delareu01,2013,1,ARI,NL,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
delarjo01,2013,1,COL,NL,30,52,2,2,0,0,0,0,0,0,2,21,0,0,5,0,0
delarru01,2013,1,BOS,AL,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
delatjo01,2013,1,BOS,AL,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deleojo02,2013,1,HOU,AL,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
delgara01,2013,1,ARI,NL,21,32,2,7,0,0,0,1,0,0,1,13,0,0,4,0,1
dempsry01,2013,1,BOS,AL,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dendema01,2013,1,NYN,NL,27,58,7,12,1,0,1,6,4,1,4,23,0,1,0,0,0
denorch01,2013,1,SDN,NL,144,473,67,132,21,2,10,47,11,0,42,84,2,1,0,4,13
derosma01,2013,1,TOR,AL,88,204,23,48,12,1,7,36,0,0,28,49,1,1,0,3,8
descada01,2013,1,SLN,NL,123,328,43,78,25,1,5,43,6,3,22,56,5,3,3,2,7
desmoia01,2013,1,WAS,NL,158,600,77,168,38,3,20,80,21,6,43,145,3,5,2,5,16
detwiro01,2013,1,WAS,NL,13,22,1,2,0,0,0,0,0,0,1,17,0,0,2,0,0
devrico01,2013,1,MIN,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dewitbl01,2013,1,ATL,NL,4,3,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
diamosc01,2013,1,MIN,AL,24,7,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0
diazjo02,2013,1,BOS,AL,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
diazma02,2013,1,MIA,NL,10,18,1,3,1,0,0,1,0,0,1,3,0,0,0,0,1
dickech01,2013,1,BAL,AL,56,105,17,25,5,0,4,13,5,1,4,36,0,0,0,0,0
dickeco01,2013,1,COL,NL,69,194,32,51,13,5,5,17,2,2,16,41,0,0,1,2,1
dickera01,2013,1,TOR,AL,34,6,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0
diekmja01,2013,1,PHI,NL,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dietrde01,2013,1,MIA,NL,57,215,32,46,10,2,9,23,1,0,11,56,1,7,0,0,1
dirksan01,2013,1,DET,AL,131,438,60,112,16,2,9,37,7,1,42,84,2,2,1,1,6
dobbsgr01,2013,1,MIA,NL,114,237,21,54,11,0,2,22,1,1,22,40,6,5,0,3,5
dolisra01,2013,1,CHN,NL,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dominjo01,2013,1,LAN,NL,9,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
dominma01,2013,1,HOU,AL,152,543,56,131,25,0,21,77,0,1,30,96,1,7,2,7,17
donaljo02,2013,1,OAK,AL,158,579,89,174,37,3,24,93,5,2,76,110,2,6,1,6,15
doolise01,2013,1,OAK,AL,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
doteloc01,2013,1,DET,AL,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
doubrfe01,2013,1,BOS,AL,29,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
doumiry01,2013,1,MIN,AL,135,485,49,120,28,1,14,55,1,0,48,99,4,1,0,4,13
downsda02,2013,1,DET,AL,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
downssc01,2013,1,LAA,AL,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
downssc01,2013,2,ATL,NL,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
doziebr01,2013,1,MIN,AL,147,558,72,136,33,4,18,66,14,7,51,120,0,6,3,4,14
drabeky01,2013,1,TOR,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
drewst01,2013,1,BOS,AL,124,442,57,112,29,8,13,67,6,0,54,124,3,1,0,4,9
dudalu01,2013,1,NYN,NL,100,318,42,71,16,0,15,33,0,3,55,102,4,9,0,2,1
duensbr01,2013,1,MIN,AL,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
duffyda01,2013,1,KCA,AL,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dukeza01,2013,1,WAS,NL,12,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
dukeza01,2013,2,CIN,NL,14,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
duncash01,2013,1,TBA,AL,20,55,6,10,1,0,2,6,0,0,9,14,0,0,0,0,4
dunnad01,2013,1,CHA,AL,149,525,60,115,15,0,34,86,1,1,76,189,7,3,0,3,2
dunnija01,2013,1,SFN,NL,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dunnmi01,2013,1,MIA,NL,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
durbich01,2013,1,PHI,NL,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dwyerch01,2013,1,KCA,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dysonja01,2013,1,KCA,AL,87,213,30,55,9,4,2,17,34,6,21,45,1,1,3,1,4
dysonsa01,2013,1,MIA,NL,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eatonad02,2013,1,ARI,NL,66,250,40,63,10,4,3,22,5,2,17,44,0,6,3,1,4
edginjo01,2013,1,NYN,NL,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ellisaj01,2013,1,LAN,NL,115,390,43,93,17,1,10,52,0,2,45,78,1,3,4,6,11
ellisma01,2013,1,LAN,NL,126,433,46,117,13,2,6,48,4,1,26,74,2,10,6,5,5
ellsbja01,2013,1,BOS,AL,134,577,92,172,31,8,9,53,52,4,47,92,3,5,1,2,12
elmorja01,2013,1,HOU,AL,52,120,16,29,4,0,2,6,1,6,13,20,0,0,2,1,1
encared01,2013,1,TOR,AL,142,530,90,144,29,1,36,104,7,1,82,62,7,4,0,5,20
enrigba01,2013,1,LAA,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eovalna01,2013,1,MIA,NL,18,31,1,2,0,0,0,1,0,0,1,17,0,0,3,0,0
eppleco01,2013,1,NYA,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
erlinro01,2013,1,SDN,NL,11,16,0,1,0,0,0,1,0,0,1,5,0,0,2,0,0
escaled01,2013,1,COL,NL,37,6,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0
escobal02,2013,1,KCA,AL,158,607,57,142,20,4,4,52,22,0,19,84,1,3,9,4,12
escobed01,2013,1,MIN,AL,66,165,23,39,5,2,3,10,0,2,11,34,0,0,2,1,0
escobyu01,2013,1,TBA,AL,153,508,61,130,27,1,9,56,4,4,57,73,2,3,6,4,19
espinda01,2013,1,WAS,NL,44,158,11,25,9,0,3,12,1,0,4,47,0,3,1,1,1
estrama01,2013,1,MIL,NL,21,34,1,7,1,0,0,2,0,0,1,16,0,0,5,0,0
ethiean01,2013,1,LAN,NL,142,482,54,131,33,2,12,52,4,3,61,95,11,7,0,3,9
faluir01,2013,1,KCA,AL,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
familje01,2013,1,NYN,NL,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
farnsky01,2013,1,TBA,AL,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
farnsky01,2013,2,PIT,NL,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
farquda01,2013,1,SEA,AL,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
federti01,2013,1,LAN,NL,56,160,12,37,8,0,4,16,0,0,10,56,5,0,2,1,5
feldmsc01,2013,1,CHN,NL,15,34,2,6,2,0,1,8,0,0,0,12,0,0,1,0,0
feldmsc01,2013,2,BAL,AL,16,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
felicpe01,2013,1,NYN,NL,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
felizne01,2013,1,TEX,AL,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fernajo02,2013,1,MIA,NL,28,50,5,11,1,1,1,5,0,0,0,20,0,0,7,1,2
fieldjo03,2013,1,HOU,AL,42,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fieldpr01,2013,1,DET,AL,162,624,82,174,36,0,25,106,1,1,75,117,5,9,0,4,20
fieldth01,2013,1,LAA,AL,15,26,4,4,0,0,0,0,0,0,1,7,0,0,0,0,0
fienca01,2013,1,MIN,AL,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fiersmi01,2013,1,MIL,NL,11,4,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0
fifest01,2013,1,LAN,NL,12,17,0,1,0,0,0,0,0,0,1,12,0,0,0,0,0
figaral01,2013,1,MIL,NL,33,12,1,3,0,0,0,2,0,0,0,5,0,0,0,0,0
figuepe01,2013,1,OAK,AL,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fistedo01,2013,1,DET,AL,33,5,0,2,0,0,0,1,0,0,0,1,0,0,2,0,0
flahery01,2013,1,BAL,AL,85,246,28,55,11,0,10,27,2,0,19,62,3,5,1,0,2
florewi01,2013,1,NYN,NL,27,95,8,20,5,0,1,13,0,0,5,23,0,0,0,1,1
floripe01,2013,1,MIN,AL,134,403,44,89,17,0,9,44,15,6,33,115,1,2,5,3,7
flowety01,2013,1,CHA,AL,84,256,24,50,11,0,10,24,0,1,14,94,1,4,0,1,9
floydga01,2013,1,CHA,AL,5,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
flynnbr01,2013,1,MIA,NL,4,5,0,2,0,0,0,0,0,0,0,2,0,0,1,0,0
fontwi01,2013,1,TEX,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
forsylo01,2013,1,SDN,NL,75,220,22,47,6,1,6,19,6,1,19,54,2,2,1,1,5
fowlede01,2013,1,COL,NL,119,415,71,109,18,3,12,42,19,9,65,105,1,6,4,2,5
francbe01,2013,1,NYA,AL,21,44,4,5,0,0,1,1,0,0,5,11,0,1,0,0,0
francfr01,2013,1,NYN,NL,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
francje01,2013,1,COL,NL,23,14,0,1,1,0,0,1,0,0,2,3,0,1,2,1,1
francje02,2013,1,KCA,AL,59,183,19,38,8,2,3,13,2,0,8,49,2,2,0,0,5
francje02,2013,2,SFN,NL,22,62,1,12,2,0,0,4,1,0,1,12,0,0,0,0,2
francju02,2013,1,ATL,NL,35,108,10,26,2,0,5,16,0,1,7,43,0,0,0,0,0
francju02,2013,2,MIL,NL,89,240,26,53,10,1,13,32,0,1,25,95,3,3,0,2,3
frandke01,2013,1,PHI,NL,119,252,27,59,10,1,5,26,1,0,12,29,0,11,1,2,10
frankni01,2013,1,SEA,AL,102,369,38,83,20,1,12,45,6,1,42,113,1,0,0,1,2
frasoja01,2013,1,TEX,AL,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frazito01,2013,1,CIN,NL,150,531,63,124,29,3,19,73,6,5,50,125,1,14,2,3,14
freemfr01,2013,1,ATL,NL,147,551,89,176,27,2,23,109,1,0,66,121,10,7,0,5,10
freemju02,2013,1,CIN,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
freemsa01,2013,1,SLN,NL,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
freesda01,2013,1,SLN,NL,138,462,53,121,26,1,9,60,1,2,47,106,1,9,0,3,25
freimna01,2013,1,OAK,AL,80,190,10,52,8,1,4,24,0,0,14,31,0,2,0,2,8
frierer01,2013,1,LAA,AL,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fryerer01,2013,1,MIN,AL,6,13,2,5,1,0,1,4,0,0,3,3,0,0,0,0,1
fuentre01,2013,1,SDN,NL,23,33,4,5,0,0,0,1,3,0,3,16,0,0,0,0,0
fujikky01,2013,1,CHN,NL,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fuldsa01,2013,1,TBA,AL,119,176,25,35,0,3,2,17,8,2,17,28,0,1,4,2,6
furbuch01,2013,1,SEA,AL,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gallayo01,2013,1,MIL,NL,33,57,4,12,2,0,2,4,0,0,0,29,0,0,7,0,1
galvifr01,2013,1,PHI,NL,70,205,13,48,5,4,6,19,1,0,13,45,2,1,3,0,5
garciav01,2013,1,DET,AL,30,83,12,20,3,1,2,10,0,1,4,21,0,0,0,1,3
garciav01,2013,2,CHA,AL,42,161,19,49,4,2,5,21,3,2,5,38,0,1,0,1,5
garcifr02,2013,1,BAL,AL,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
garcifr02,2013,2,ATL,NL,6,8,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0
garcija01,2013,1,SFN,NL,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
garcija02,2013,1,SLN,NL,9,21,0,0,0,0,0,0,0,0,0,10,0,0,0,0,1
garcile02,2013,1,TEX,AL,25,52,8,10,0,1,0,1,1,0,3,16,0,0,2,0,0
garcile02,2013,2,CHA,AL,20,49,2,10,1,0,0,1,6,2,4,18,0,0,0,1,0
garcilu03,2013,1,PHI,NL,24,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
garcion01,2013,1,LAN,NL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gardnbr01,2013,1,NYA,AL,145,539,81,147,33,10,8,52,24,8,52,127,1,8,7,3,8
garlajo01,2013,1,COL,NL,12,19,0,3,1,0,0,0,0,0,0,5,0,0,2,0,1
garzama01,2013,1,CHN,NL,11,18,1,4,1,0,0,2,0,0,0,9,0,1,1,0,0
garzama01,2013,2,TEX,AL,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gastjo01,2013,1,SLN,NL,3,5,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0
gattiev01,2013,1,ATL,NL,105,354,44,86,21,0,21,65,0,0,21,81,4,4,0,3,10
gaudich01,2013,1,SFN,NL,30,25,0,1,0,0,0,1,0,0,2,14,0,0,2,0,0
gausmke01,2013,1,BAL,AL,20,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
gearrco01,2013,1,ATL,NL,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
geedi01,2013,1,NYN,NL,32,60,0,8,0,1,0,4,0,0,3,30,0,0,8,0,0
gennesc01,2013,1,MIL,NL,69,213,29,69,11,2,6,21,2,1,10,42,0,1,5,1,0
gentrcr01,2013,1,TEX,AL,106,246,39,69,12,4,2,22,24,3,29,46,2,8,3,1,5
germaju01,2013,1,TOR,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
germego01,2013,1,NYN,NL,29,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
getzch01,2013,1,KCA,AL,78,209,29,46,6,1,1,18,16,3,20,24,3,0,8,0,9
giambja01,2013,1,CLE,AL,71,186,21,34,8,0,9,31,0,1,23,56,0,4,0,3,8
